bag_id,pnr_id,flight_number,bag_weight_kg,bag_dimensions_cm,bag_type,special_handling,priority_tag,security_flag,bag_status,check_in_time,boarding_time
BAG06523,PNR03044,1789,5.2,55x40x20,Checked,0,0,0,Delivered,2024-02-10T12:02:00,2024-02-10T14:06:00
BAG06524,PNR03044,1789,19.7,45x30x15,Oversized,0,0,0,Loaded,2024-02-10T13:15:00,2024-02-10T14:30:00
BAG06525,PNR03045,1789,26.3,50x35x18,Oversized,1,0,0,Offloaded,2024-02-10T11:06:00,2024-02-10T14:13:00
BAG06526,PNR03045,1789,13.7,70x55x35,Gate-Check,0,0,0,Delivered,2024-02-10T12:09:00,2024-02-10T14:22:00
BAG06527,PNR03046,1789,27.1,55x40x20,Transfer,1,0,0,In Transit,2024-02-10T10:56:00,2024-02-10T14:29:00
BAG06528,PNR03047,1789,30.3,60x45x25,Gate-Check,0,0,0,Loaded,2024-02-10T13:29:00,2024-02-10T14:09:00
BAG06529,PNR03047,1789,21.6,65x50x30,Gate-Check,1,0,0,Loaded,2024-02-10T13:22:00,2024-02-10T14:10:00
BAG06530,PNR03047,1789,8,45x30x15,Gate-Check,0,0,0,Delivered,2024-02-10T11:04:00,2024-02-10T14:01:00
BAG06531,PNR03047,1789,11,45x30x15,Gate-Check,0,1,0,Loaded,2024-02-10T10:52:00,2024-02-10T14:22:00
BAG06532,PNR03047,1789,6,70x55x35,Oversized,0,0,0,Loaded,2024-02-10T13:26:00,2024-02-10T14:28:00
BAG06533,PNR03048,1789,21.7,70x55x35,Fragile,1,0,0,Checked In,2024-02-10T12:01:00,2024-02-10T14:22:00
BAG06534,PNR03048,1789,27.5,60x45x25,Oversized,0,0,0,Delivered,2024-02-10T13:15:00,2024-02-10T14:27:00
BAG06535,PNR03048,1789,17.6,70x55x35,Checked,0,0,0,Delivered,2024-02-10T11:16:00,2024-02-10T14:11:00
BAG06536,PNR03048,1789,8.7,55x40x20,Checked,0,0,0,Loaded,2024-02-10T13:21:00,2024-02-10T14:13:00
BAG06537,PNR03049,1789,27.1,70x55x35,Fragile,0,0,0,Offloaded,2024-02-10T11:34:00,2024-02-10T14:03:00
BAG06538,PNR03049,1789,9,50x35x18,Gate-Check,0,0,0,Checked In,2024-02-10T12:31:00,2024-02-10T14:14:00
BAG06539,PNR03049,1789,29.4,55x40x20,Fragile,0,0,0,Checked In,2024-02-10T11:17:00,2024-02-10T13:58:00
BAG06540,PNR03049,1789,11.4,55x40x20,Carry-On,0,0,0,Offloaded,2024-02-10T11:54:00,2024-02-10T14:09:00
BAG06541,PNR03050,1790,10.6,45x30x15,Oversized,0,0,0,Offloaded,2024-02-10T04:38:00,2024-02-10T08:05:00
BAG06542,PNR03050,1790,11,55x40x20,Oversized,0,0,0,Delivered,2024-02-10T06:38:00,2024-02-10T08:01:00
BAG06543,PNR03050,1790,12.5,65x50x30,Oversized,0,0,0,In Transit,2024-02-10T05:24:00,2024-02-10T08:04:00
BAG06544,PNR03050,1790,22.5,60x45x25,Checked,0,0,0,Offloaded,2024-02-10T05:42:00,2024-02-10T07:51:00
BAG06545,PNR03051,1790,15.2,45x30x15,Carry-On,1,0,0,Offloaded,2024-02-10T07:30:00,2024-02-10T07:58:00
BAG06546,PNR03051,1790,15.1,55x40x20,Transfer,0,0,0,In Transit,2024-02-10T05:23:00,2024-02-10T07:46:00
BAG06547,PNR03051,1790,19.1,50x35x18,Fragile,0,0,0,In Transit,2024-02-10T05:49:00,2024-02-10T08:16:00
BAG06548,PNR03051,1790,8.2,45x30x15,Priority,0,0,0,Delivered,2024-02-10T06:41:00,2024-02-10T07:58:00
BAG06549,PNR03052,1790,5.7,55x40x20,Transfer,0,0,0,Loaded,2024-02-10T04:37:00,2024-02-10T08:20:00
BAG06550,PNR03052,1790,26.3,60x45x25,Gate-Check,0,0,0,Delivered,2024-02-10T06:58:00,2024-02-10T08:02:00
BAG06551,PNR03053,1791,31.3,45x30x15,Checked,0,0,0,Delivered,2024-02-10T16:02:00,2024-02-10T18:14:00
BAG06552,PNR03053,1791,26.6,50x35x18,Carry-On,1,0,0,Delivered,2024-02-10T15:49:00,2024-02-10T18:20:00
BAG06553,PNR03054,1791,31.2,55x40x20,Carry-On,0,0,0,Delivered,2024-02-10T17:21:00,2024-02-10T18:30:00
BAG06554,PNR03054,1791,20.6,45x30x15,Gate-Check,0,0,0,Checked In,2024-02-10T16:42:00,2024-02-10T18:26:00
BAG06555,PNR03055,1791,20.2,60x45x25,Oversized,0,0,0,Delivered,2024-02-10T17:06:00,2024-02-10T18:30:00
BAG06556,PNR03055,1791,6.1,50x35x18,Fragile,0,0,0,Offloaded,2024-02-10T15:50:00,2024-02-10T18:37:00
BAG06557,PNR03055,1791,21,60x45x25,Checked,0,1,0,Delivered,2024-02-10T15:13:00,2024-02-10T18:26:00
BAG06558,PNR03055,1791,25.1,45x30x15,Fragile,0,0,0,Checked In,2024-02-10T16:27:00,2024-02-10T18:25:00
BAG06559,PNR03055,1791,22.4,50x35x18,Priority,0,1,0,In Transit,2024-02-10T17:51:00,2024-02-10T18:41:00
BAG06560,PNR03056,1791,7.5,60x45x25,Transfer,1,0,0,In Transit,2024-02-10T15:08:00,2024-02-10T18:11:00
BAG06561,PNR03056,1791,24,70x55x35,Fragile,0,0,0,Offloaded,2024-02-10T17:39:00,2024-02-10T18:45:00
BAG06562,PNR03056,1791,18.9,50x35x18,Transfer,0,0,0,Loaded,2024-02-10T15:15:00,2024-02-10T18:13:00
BAG06563,PNR03056,1791,6.1,65x50x30,Checked,0,1,0,Offloaded,2024-02-10T17:22:00,2024-02-10T18:20:00
BAG06564,PNR03057,1791,18.9,60x45x25,Fragile,0,1,0,Checked In,2024-02-10T16:07:00,2024-02-10T18:22:00
BAG06565,PNR03057,1791,5,50x35x18,Fragile,0,0,0,Checked In,2024-02-10T16:18:00,2024-02-10T18:17:00
BAG06566,PNR03058,1791,29.3,70x55x35,Gate-Check,1,0,0,Checked In,2024-02-10T16:52:00,2024-02-10T18:31:00
BAG06567,PNR03059,1792,31.8,70x55x35,Fragile,0,0,0,Delivered,2024-02-10T03:17:00,2024-02-10T06:47:00
BAG06568,PNR03059,1792,6.5,70x55x35,Fragile,0,0,0,Offloaded,2024-02-10T04:22:00,2024-02-10T06:42:00
BAG06569,PNR03059,1792,13.6,50x35x18,Oversized,0,0,0,Loaded,2024-02-10T06:05:00,2024-02-10T06:57:00
BAG06570,PNR03060,1792,18,50x35x18,Transfer,0,0,0,Offloaded,2024-02-10T06:06:00,2024-02-10T06:53:00
BAG06571,PNR03060,1792,5.3,55x40x20,Fragile,0,0,0,Offloaded,2024-02-10T05:54:00,2024-02-10T06:28:00
BAG06572,PNR03060,1792,10.2,60x45x25,Transfer,0,0,0,In Transit,2024-02-10T04:22:00,2024-02-10T06:53:00
BAG06573,PNR03061,1792,30,65x50x30,Fragile,1,0,0,Checked In,2024-02-10T05:12:00,2024-02-10T06:33:00
BAG06574,PNR03061,1792,5.4,50x35x18,Transfer,0,0,0,Checked In,2024-02-10T04:37:00,2024-02-10T06:58:00
BAG06575,PNR03061,1792,7.4,45x30x15,Transfer,0,0,0,Delivered,2024-02-10T05:38:00,2024-02-10T06:55:00
BAG06576,PNR03061,1792,23.7,65x50x30,Checked,0,0,0,Delivered,2024-02-10T04:33:00,2024-02-10T06:33:00
BAG06577,PNR03062,1792,32,50x35x18,Fragile,0,0,0,Offloaded,2024-02-10T03:59:00,2024-02-10T06:35:00
BAG06578,PNR03062,1792,9.1,60x45x25,Gate-Check,0,0,0,In Transit,2024-02-10T03:52:00,2024-02-10T06:59:00
BAG06579,PNR03063,1792,18.4,70x55x35,Oversized,0,0,0,Checked In,2024-02-10T05:43:00,2024-02-10T06:32:00
BAG06580,PNR03063,1792,10.8,55x40x20,Checked,0,0,0,Delivered,2024-02-10T03:50:00,2024-02-10T06:32:00
BAG06581,PNR03063,1792,11.8,50x35x18,Carry-On,0,0,0,Delivered,2024-02-10T03:27:00,2024-02-10T06:55:00
BAG06582,PNR03065,1792,6.4,50x35x18,Gate-Check,1,0,0,Delivered,2024-02-10T04:03:00,2024-02-10T06:53:00
BAG06583,PNR03066,1792,14.4,55x40x20,Priority,0,0,0,Loaded,2024-02-10T05:45:00,2024-02-10T06:51:00
BAG06584,PNR03066,1792,10.8,70x55x35,Checked,1,0,0,In Transit,2024-02-10T03:20:00,2024-02-10T06:29:00
BAG06585,PNR03066,1792,28.7,70x55x35,Carry-On,1,0,0,In Transit,2024-02-10T04:07:00,2024-02-10T06:39:00
BAG06586,PNR03066,1792,10.2,50x35x18,Gate-Check,0,0,0,Delivered,2024-02-10T03:22:00,2024-02-10T06:51:00
BAG06587,PNR03066,1792,10.7,70x55x35,Carry-On,0,0,0,Checked In,2024-02-10T05:18:00,2024-02-10T06:59:00
BAG06588,PNR03067,1793,8.7,55x40x20,Checked,0,0,0,Checked In,2024-02-10T18:56:00,2024-02-10T21:45:00
BAG06589,PNR03068,1793,10.4,65x50x30,Gate-Check,0,0,0,Delivered,2024-02-10T20:18:00,2024-02-10T21:21:00
BAG06590,PNR03068,1793,13.8,50x35x18,Fragile,0,0,0,Delivered,2024-02-10T18:54:00,2024-02-10T21:49:00
BAG06591,PNR03068,1793,21.4,50x35x18,Oversized,0,0,1,In Transit,2024-02-10T19:02:00,2024-02-10T21:36:00
BAG06592,PNR03068,1793,24.5,65x50x30,Transfer,0,0,0,Checked In,2024-02-10T20:42:00,2024-02-10T21:41:00
BAG06593,PNR03068,1793,26.2,55x40x20,Oversized,0,0,0,In Transit,2024-02-10T19:30:00,2024-02-10T21:51:00
BAG06594,PNR03070,1793,21.3,45x30x15,Gate-Check,0,0,0,Loaded,2024-02-10T20:40:00,2024-02-10T21:26:00
BAG06595,PNR03071,1793,22.9,70x55x35,Fragile,0,0,0,Delivered,2024-02-10T19:37:00,2024-02-10T21:41:00
BAG06596,PNR03071,1793,10.3,50x35x18,Checked,0,1,0,Checked In,2024-02-10T20:32:00,2024-02-10T21:29:00
BAG06597,PNR03072,1793,17.3,55x40x20,Oversized,0,0,0,In Transit,2024-02-10T20:03:00,2024-02-10T21:52:00
BAG06598,PNR03072,1793,31.3,60x45x25,Fragile,0,0,0,Delivered,2024-02-10T18:21:00,2024-02-10T21:27:00
BAG06599,PNR03072,1793,20.2,45x30x15,Checked,0,0,0,Loaded,2024-02-10T20:16:00,2024-02-10T21:21:00
BAG06600,PNR03073,1793,15.5,55x40x20,Gate-Check,0,0,0,Delivered,2024-02-10T18:53:00,2024-02-10T21:20:00
BAG06601,PNR03073,1793,19.3,65x50x30,Carry-On,0,0,1,Loaded,2024-02-10T18:18:00,2024-02-10T21:30:00
BAG06602,PNR03074,1793,16.4,55x40x20,Transfer,1,0,0,Delivered,2024-02-10T20:26:00,2024-02-10T21:52:00
BAG06603,PNR03074,1793,22.1,45x30x15,Gate-Check,0,0,0,Delivered,2024-02-10T18:17:00,2024-02-10T21:23:00
BAG06604,PNR03074,1793,15.8,65x50x30,Fragile,0,0,0,Offloaded,2024-02-10T20:34:00,2024-02-10T21:32:00
BAG06605,PNR03077,1794,25.4,50x35x18,Carry-On,0,0,0,Checked In,2024-02-10T03:11:00,2024-02-10T04:43:00
BAG06606,PNR03077,1794,7.6,45x30x15,Carry-On,0,0,0,Delivered,2024-02-10T01:22:00,2024-02-10T04:24:00
BAG06607,PNR03077,1794,7.1,55x40x20,Priority,0,1,0,In Transit,2024-02-10T02:14:00,2024-02-10T04:47:00
BAG06608,PNR03078,1794,9,45x30x15,Transfer,0,0,0,Checked In,2024-02-10T02:20:00,2024-02-10T04:26:00
BAG06609,PNR03078,1794,8.5,45x30x15,Fragile,0,0,0,In Transit,2024-02-10T01:56:00,2024-02-10T04:47:00
BAG06610,PNR03080,1794,24.8,65x50x30,Fragile,1,0,0,Loaded,2024-02-10T02:00:00,2024-02-10T04:29:00
BAG06611,PNR03080,1794,12.2,50x35x18,Oversized,0,0,0,Offloaded,2024-02-10T02:00:00,2024-02-10T04:28:00
BAG06612,PNR03080,1794,10.5,55x40x20,Carry-On,0,1,0,Offloaded,2024-02-10T01:13:00,2024-02-10T04:42:00
BAG06613,PNR03080,1794,15,45x30x15,Fragile,0,0,0,Loaded,2024-02-10T02:31:00,2024-02-10T04:21:00
BAG06614,PNR03080,1794,15.3,70x55x35,Priority,1,0,0,Loaded,2024-02-10T02:03:00,2024-02-10T04:20:00
BAG06615,PNR03081,1795,21.3,65x50x30,Checked,0,0,0,In Transit,2024-02-10T05:05:00,2024-02-10T08:30:00
BAG06616,PNR03081,1795,29.4,45x30x15,Oversized,0,0,0,In Transit,2024-02-10T06:32:00,2024-02-10T08:38:00
BAG06617,PNR03081,1795,20.7,50x35x18,Gate-Check,0,0,0,Checked In,2024-02-10T05:49:00,2024-02-10T08:21:00
BAG06618,PNR03081,1795,13,45x30x15,Carry-On,1,0,0,Offloaded,2024-02-10T05:02:00,2024-02-10T08:39:00
BAG06619,PNR03081,1795,27.3,50x35x18,Checked,0,0,0,Offloaded,2024-02-10T07:40:00,2024-02-10T08:38:00
BAG06620,PNR03082,1795,13.8,50x35x18,Oversized,0,0,0,Offloaded,2024-02-10T07:33:00,2024-02-10T08:26:00
BAG06621,PNR03082,1795,25.5,70x55x35,Fragile,1,0,0,Loaded,2024-02-10T06:19:00,2024-02-10T08:23:00
BAG06622,PNR03083,1795,10.2,70x55x35,Transfer,0,0,0,Checked In,2024-02-10T06:33:00,2024-02-10T08:20:00
BAG06623,PNR03083,1795,16.2,45x30x15,Fragile,0,0,0,Offloaded,2024-02-10T06:52:00,2024-02-10T08:11:00
BAG06624,PNR03084,1795,14.8,55x40x20,Checked,0,0,0,Loaded,2024-02-10T06:54:00,2024-02-10T08:11:00
BAG06625,PNR03085,1796,21.7,65x50x30,Carry-On,0,0,0,Loaded,2024-02-10T08:23:00,2024-02-10T11:35:00
BAG06626,PNR03085,1796,21.9,45x30x15,Carry-On,0,0,0,Checked In,2024-02-10T09:28:00,2024-02-10T11:31:00
BAG06627,PNR03085,1796,14,65x50x30,Carry-On,0,0,0,Checked In,2024-02-10T10:14:00,2024-02-10T11:11:00
BAG06628,PNR03085,1796,30.9,60x45x25,Carry-On,0,0,0,Delivered,2024-02-10T09:12:00,2024-02-10T11:03:00
BAG06629,PNR03085,1796,27.1,65x50x30,Priority,1,0,0,Delivered,2024-02-10T09:55:00,2024-02-10T11:11:00
BAG06630,PNR03086,1796,7.6,50x35x18,Checked,1,0,0,Checked In,2024-02-10T10:04:00,2024-02-10T11:05:00
BAG06631,PNR03087,1796,18.6,60x45x25,Oversized,0,0,0,Checked In,2024-02-10T09:33:00,2024-02-10T11:24:00
BAG06632,PNR03087,1796,30.1,60x45x25,Oversized,0,0,0,Delivered,2024-02-10T08:43:00,2024-02-10T11:27:00
BAG06633,PNR03087,1796,17.5,50x35x18,Carry-On,1,0,0,In Transit,2024-02-10T09:56:00,2024-02-10T11:02:00
BAG06634,PNR03088,1796,16.5,50x35x18,Fragile,1,0,0,In Transit,2024-02-10T08:38:00,2024-02-10T11:04:00
BAG06635,PNR03088,1796,11.1,50x35x18,Oversized,1,0,0,Offloaded,2024-02-10T10:36:00,2024-02-10T11:22:00
BAG06636,PNR03090,1797,21.2,55x40x20,Gate-Check,0,0,0,Checked In,2024-02-10T19:02:00,2024-02-10T21:40:00
BAG06637,PNR03090,1797,30.5,65x50x30,Gate-Check,0,0,0,Offloaded,2024-02-10T20:39:00,2024-02-10T21:46:00
BAG06638,PNR03090,1797,20.1,55x40x20,Priority,0,0,0,Checked In,2024-02-10T18:22:00,2024-02-10T21:18:00
BAG06639,PNR03090,1797,27.9,50x35x18,Oversized,0,0,0,Offloaded,2024-02-10T19:57:00,2024-02-10T21:40:00
BAG06640,PNR03090,1797,31.4,70x55x35,Priority,0,0,0,Checked In,2024-02-10T18:41:00,2024-02-10T21:24:00
BAG06641,PNR03091,1797,25.4,50x35x18,Carry-On,1,0,0,In Transit,2024-02-10T18:02:00,2024-02-10T21:31:00
BAG06642,PNR03093,1798,5.2,70x55x35,Checked,0,0,0,Delivered,2024-02-10T04:30:00,2024-02-10T08:20:00
BAG06643,PNR03095,1798,31.4,65x50x30,Checked,0,0,1,Loaded,2024-02-10T06:47:00,2024-02-10T07:54:00
BAG06644,PNR03095,1798,21.6,45x30x15,Checked,0,1,0,In Transit,2024-02-10T05:53:00,2024-02-10T08:19:00
BAG06645,PNR03095,1798,14,45x30x15,Priority,1,0,0,Loaded,2024-02-10T07:08:00,2024-02-10T08:17:00
BAG06646,PNR03095,1798,15,60x45x25,Carry-On,0,1,0,Checked In,2024-02-10T07:23:00,2024-02-10T08:11:00
BAG06647,PNR03097,1798,17,70x55x35,Transfer,0,0,0,In Transit,2024-02-10T06:37:00,2024-02-10T07:58:00
BAG06648,PNR03097,1798,12.4,45x30x15,Fragile,0,0,0,In Transit,2024-02-10T05:26:00,2024-02-10T08:16:00
BAG06649,PNR03097,1798,14.9,45x30x15,Priority,0,0,0,In Transit,2024-02-10T06:41:00,2024-02-10T07:46:00
BAG06650,PNR03097,1798,5.8,45x30x15,Carry-On,0,0,0,In Transit,2024-02-10T06:40:00,2024-02-10T07:49:00
BAG06651,PNR03098,1810,31.8,70x55x35,Priority,0,0,0,In Transit,2024-02-11T02:20:00,2024-02-11T05:50:00
BAG06652,PNR03099,1810,15.2,60x45x25,Gate-Check,0,0,0,Loaded,2024-02-11T02:09:00,2024-02-11T05:37:00
BAG06653,PNR03099,1810,6.1,65x50x30,Checked,1,0,0,In Transit,2024-02-11T04:20:00,2024-02-11T05:36:00
BAG06654,PNR03099,1810,22.8,50x35x18,Carry-On,1,0,0,Offloaded,2024-02-11T02:51:00,2024-02-11T05:33:00
BAG06655,PNR03099,1810,16.5,70x55x35,Priority,0,1,0,Offloaded,2024-02-11T04:49:00,2024-02-11T05:27:00
BAG06656,PNR03100,1810,13.7,50x35x18,Fragile,0,0,0,Checked In,2024-02-11T03:31:00,2024-02-11T05:38:00
BAG06657,PNR03100,1810,10.6,50x35x18,Transfer,0,0,0,Loaded,2024-02-11T04:02:00,2024-02-11T05:26:00
BAG06658,PNR03100,1810,16.4,65x50x30,Transfer,0,0,0,Loaded,2024-02-11T03:42:00,2024-02-11T05:46:00
BAG06659,PNR03100,1810,28.1,50x35x18,Checked,1,0,0,Offloaded,2024-02-11T03:16:00,2024-02-11T05:25:00
BAG06660,PNR03100,1810,15.6,70x55x35,Carry-On,0,0,0,Loaded,2024-02-11T03:56:00,2024-02-11T05:18:00
BAG06661,PNR03101,1810,18.9,65x50x30,Priority,1,0,0,Loaded,2024-02-11T02:27:00,2024-02-11T05:17:00
BAG06662,PNR03101,1810,6.5,65x50x30,Fragile,0,0,0,Checked In,2024-02-11T04:22:00,2024-02-11T05:26:00
BAG06663,PNR03101,1810,30.1,70x55x35,Priority,0,1,0,Checked In,2024-02-11T02:42:00,2024-02-11T05:45:00
BAG06664,PNR03102,1810,22.8,65x50x30,Gate-Check,0,0,0,Checked In,2024-02-11T04:44:00,2024-02-11T05:43:00
BAG06665,PNR03102,1810,30.9,55x40x20,Oversized,0,0,0,Delivered,2024-02-11T04:43:00,2024-02-11T05:50:00
BAG06666,PNR03102,1810,27.5,65x50x30,Checked,0,0,0,Delivered,2024-02-11T02:11:00,2024-02-11T05:44:00
BAG06667,PNR03102,1810,6.6,55x40x20,Checked,0,0,0,Checked In,2024-02-11T02:54:00,2024-02-11T05:29:00
BAG06668,PNR03103,1810,11.1,60x45x25,Fragile,1,0,1,Offloaded,2024-02-11T02:33:00,2024-02-11T05:37:00
BAG06669,PNR03104,1811,9.1,45x30x15,Checked,0,0,0,Loaded,2024-02-11T18:03:00,2024-02-11T20:08:00
BAG06670,PNR03104,1811,8,45x30x15,Fragile,0,0,0,In Transit,2024-02-11T17:22:00,2024-02-11T20:07:00
BAG06671,PNR03104,1811,17.9,65x50x30,Transfer,1,0,0,Loaded,2024-02-11T17:19:00,2024-02-11T20:03:00
BAG06672,PNR03104,1811,28.4,45x30x15,Fragile,0,0,0,Offloaded,2024-02-11T16:54:00,2024-02-11T19:52:00
BAG06673,PNR03105,1811,14.6,60x45x25,Checked,0,0,0,Loaded,2024-02-11T16:57:00,2024-02-11T20:20:00
BAG06674,PNR03105,1811,22.9,45x30x15,Oversized,0,0,0,In Transit,2024-02-11T18:09:00,2024-02-11T19:56:00
BAG06675,PNR03105,1811,6.8,60x45x25,Checked,0,0,0,Delivered,2024-02-11T18:23:00,2024-02-11T20:17:00
BAG06676,PNR03105,1811,19.9,45x30x15,Priority,0,0,0,Delivered,2024-02-11T17:12:00,2024-02-11T20:06:00
BAG06677,PNR03106,1811,17.5,60x45x25,Checked,0,0,0,Checked In,2024-02-11T18:30:00,2024-02-11T19:54:00
BAG06678,PNR03106,1811,26.8,70x55x35,Carry-On,0,0,0,Checked In,2024-02-11T18:14:00,2024-02-11T20:03:00
BAG06679,PNR03107,1811,6.1,65x50x30,Carry-On,0,0,0,In Transit,2024-02-11T18:10:00,2024-02-11T20:01:00
BAG06680,PNR03107,1811,30.1,70x55x35,Fragile,1,0,0,In Transit,2024-02-11T17:58:00,2024-02-11T20:07:00
BAG06681,PNR03107,1811,21.5,65x50x30,Priority,0,0,0,Loaded,2024-02-11T17:22:00,2024-02-11T20:10:00
BAG06682,PNR03107,1811,24,50x35x18,Gate-Check,0,0,0,Loaded,2024-02-11T19:26:00,2024-02-11T20:09:00
BAG06683,PNR03108,1812,11,45x30x15,Fragile,0,0,0,Loaded,2024-02-11T10:10:00,2024-02-11T12:07:00
BAG06684,PNR03108,1812,6.1,70x55x35,Fragile,0,0,0,Checked In,2024-02-11T10:37:00,2024-02-11T12:36:00
BAG06685,PNR03108,1812,31.4,45x30x15,Gate-Check,1,0,0,Checked In,2024-02-11T10:30:00,2024-02-11T12:36:00
BAG06686,PNR03108,1812,18.6,50x35x18,Gate-Check,0,0,0,Loaded,2024-02-11T10:14:00,2024-02-11T12:29:00
BAG06687,PNR03109,1812,10.1,60x45x25,Carry-On,0,0,0,Offloaded,2024-02-11T10:20:00,2024-02-11T12:21:00
BAG06688,PNR03110,1812,12.1,60x45x25,Gate-Check,0,0,0,Delivered,2024-02-11T10:08:00,2024-02-11T12:21:00
BAG06689,PNR03110,1812,31.4,50x35x18,Carry-On,0,0,0,In Transit,2024-02-11T10:52:00,2024-02-11T12:12:00
BAG06690,PNR03110,1812,22.9,45x30x15,Gate-Check,1,0,0,Loaded,2024-02-11T09:01:00,2024-02-11T12:15:00
BAG06691,PNR03111,1813,7.4,55x40x20,Checked,0,0,0,Checked In,2024-02-11T19:42:00,2024-02-11T21:50:00
BAG06692,PNR03112,1813,10.4,50x35x18,Transfer,0,0,0,Checked In,2024-02-11T20:19:00,2024-02-11T21:50:00
BAG06693,PNR03113,1813,25.8,50x35x18,Priority,1,0,0,Loaded,2024-02-11T18:21:00,2024-02-11T21:38:00
BAG06694,PNR03114,1813,15.8,55x40x20,Checked,0,0,0,In Transit,2024-02-11T19:59:00,2024-02-11T21:31:00
BAG06695,PNR03115,1813,19.5,45x30x15,Transfer,1,0,0,In Transit,2024-02-11T18:05:00,2024-02-11T21:26:00
BAG06696,PNR03115,1813,10.1,60x45x25,Priority,0,1,0,Delivered,2024-02-11T19:25:00,2024-02-11T21:49:00
BAG06697,PNR03116,1813,13.2,60x45x25,Oversized,0,0,0,In Transit,2024-02-11T20:42:00,2024-02-11T21:52:00
BAG06698,PNR03119,1814,15.6,55x40x20,Fragile,1,0,0,Checked In,2024-02-11T15:02:00,2024-02-11T17:10:00
BAG06699,PNR03120,1814,22,70x55x35,Checked,0,0,0,Loaded,2024-02-11T16:25:00,2024-02-11T17:10:00
BAG06700,PNR03122,1815,10.4,65x50x30,Oversized,0,0,0,Loaded,2024-02-11T21:54:00,2024-02-11T22:24:00
BAG06701,PNR03122,1815,24.5,65x50x30,Fragile,0,1,0,Offloaded,2024-02-11T21:19:00,2024-02-11T22:45:00
BAG06702,PNR03122,1815,16.3,65x50x30,Transfer,0,0,0,Checked In,2024-02-11T20:56:00,2024-02-11T22:38:00
BAG06703,PNR03123,1815,6.4,70x55x35,Transfer,0,0,0,Checked In,2024-02-11T21:18:00,2024-02-11T22:30:00
BAG06704,PNR03123,1815,25.5,55x40x20,Checked,0,0,0,In Transit,2024-02-11T21:18:00,2024-02-11T22:35:00
BAG06705,PNR03123,1815,15.8,50x35x18,Carry-On,0,0,0,Delivered,2024-02-11T19:19:00,2024-02-11T22:40:00
BAG06706,PNR03123,1815,27.8,65x50x30,Fragile,0,0,0,Loaded,2024-02-11T21:39:00,2024-02-11T22:45:00
BAG06707,PNR03123,1815,5.4,65x50x30,Carry-On,1,0,0,In Transit,2024-02-11T20:41:00,2024-02-11T22:30:00
BAG06708,PNR03124,1815,9.9,45x30x15,Oversized,0,0,0,Delivered,2024-02-11T21:45:00,2024-02-11T22:23:00
BAG06709,PNR03124,1815,19.9,55x40x20,Transfer,0,0,0,In Transit,2024-02-11T18:55:00,2024-02-11T22:32:00
BAG06710,PNR03125,1815,30.1,55x40x20,Carry-On,1,0,0,Checked In,2024-02-11T20:36:00,2024-02-11T22:23:00
BAG06711,PNR03125,1815,5.6,70x55x35,Oversized,0,0,0,Loaded,2024-02-11T21:02:00,2024-02-11T22:11:00
BAG06712,PNR03125,1815,19.9,60x45x25,Fragile,0,0,0,Checked In,2024-02-11T20:48:00,2024-02-11T22:28:00
BAG06713,PNR03127,1815,26.6,60x45x25,Priority,0,1,0,Checked In,2024-02-11T21:46:00,2024-02-11T22:29:00
BAG06714,PNR03128,1815,25.3,60x45x25,Oversized,0,0,0,In Transit,2024-02-11T19:38:00,2024-02-11T22:36:00
BAG06715,PNR03128,1815,5,70x55x35,Checked,0,0,0,Delivered,2024-02-11T19:14:00,2024-02-11T22:13:00
BAG06716,PNR03128,1815,23.3,65x50x30,Gate-Check,0,0,0,Offloaded,2024-02-11T19:19:00,2024-02-11T22:36:00
BAG06717,PNR03128,1815,21.6,45x30x15,Checked,0,0,0,Delivered,2024-02-11T21:01:00,2024-02-11T22:41:00
BAG06718,PNR03128,1815,19.9,55x40x20,Oversized,0,0,0,Checked In,2024-02-11T19:58:00,2024-02-11T22:34:00
BAG06719,PNR03130,1816,9.2,55x40x20,Priority,0,0,0,Delivered,2024-02-11T18:26:00,2024-02-11T21:10:00
BAG06720,PNR03131,1816,31.2,60x45x25,Gate-Check,0,0,0,In Transit,2024-02-11T20:12:00,2024-02-11T21:26:00
BAG06721,PNR03131,1816,22.5,70x55x35,Fragile,1,0,0,Offloaded,2024-02-11T18:44:00,2024-02-11T21:19:00
BAG06722,PNR03131,1816,21,70x55x35,Carry-On,1,0,0,Loaded,2024-02-11T20:01:00,2024-02-11T21:19:00
BAG06723,PNR03131,1816,7.2,45x30x15,Checked,0,0,0,Loaded,2024-02-11T18:50:00,2024-02-11T21:27:00
BAG06724,PNR03131,1816,25.7,55x40x20,Transfer,0,0,0,Checked In,2024-02-11T18:01:00,2024-02-11T21:01:00
BAG06725,PNR03133,1817,25.1,60x45x25,Fragile,0,0,0,Checked In,2024-02-11T19:15:00,2024-02-11T20:18:00
BAG06726,PNR03134,1817,22.7,50x35x18,Checked,0,0,0,Delivered,2024-02-11T18:17:00,2024-02-11T19:58:00
BAG06727,PNR03135,1817,26.2,45x30x15,Transfer,0,1,0,Offloaded,2024-02-11T17:13:00,2024-02-11T20:23:00
BAG06728,PNR03135,1817,27.5,55x40x20,Carry-On,0,0,0,Delivered,2024-02-11T17:19:00,2024-02-11T20:20:00
BAG06729,PNR03135,1817,24,60x45x25,Priority,1,0,0,Delivered,2024-02-11T17:45:00,2024-02-11T20:19:00
