pnr_id,remark_code,remark_text,remark_category,priority_level,created_date,resolved_date,status
PNR02509,SSR,Deaf/hard of hearing passenger,Special Service,Low,2024-02-05T18:35:00,2024-02-05T20:05:00,Resolved
PNR02509,SSR,Vegetarian meal requested,Special Service,Low,2024-02-05T16:36:00,2024-02-05T17:25:00,Resolved
PNR02510,SSR,Service animal onboard,Special Service,High,2024-02-05T15:31:00,2024-02-05T15:43:00,Resolved
PNR02510,SSR,Group booking confirmed,Special Service,Medium,2024-02-05T19:25:00,2024-02-05T20:39:00,Resolved
PNR02510,SSR,Standard meal confirmed,Special Service,High,2024-02-05T16:00:00,2024-02-05T16:30:00,Pending
PNR02511,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-02-05T03:42:00,2024-02-05T05:25:00,Resolved
PNR02512,SSR,Group booking special handling,Special Service,Medium,2024-02-05T02:24:00,2024-02-05T03:10:00,Resolved
PNR02512,SSR,Service animal onboard,Special Service,Low,2024-02-05T01:53:00,2024-02-05T02:12:00,Resolved
PNR02512,SSR,Bassinet seat requested,Special Service,Medium,2024-02-05T03:13:00,2024-02-05T05:11:00,Resolved
PNR02514,SSR,Medical assistance required,Special Service,Low,2024-02-05T03:48:00,2024-02-05T04:31:00,Resolved
PNR02515,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-02-05T04:21:00,2024-02-05T06:18:00,Resolved
PNR02515,SSR,Vegetarian meal requested,Special Service,Medium,2024-02-05T02:58:00,2024-02-05T04:16:00,Resolved
PNR02515,SSR,Service animal onboard,Special Service,High,2024-02-05T05:39:00,2024-02-05T06:29:00,Resolved
PNR02517,SSR,Service animal onboard,Special Service,Low,2024-02-05T05:54:00,2024-02-05T07:10:00,Resolved
PNR02517,SSR,Bassinet seat requested,Special Service,Medium,2024-02-05T03:19:00,2024-02-05T05:11:00,Pending
PNR02517,SSR,Pet travel confirmed,Special Service,Medium,2024-02-05T05:23:00,2024-02-05T06:30:00,Resolved
PNR02518,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-02-05T03:01:00,2024-02-05T04:39:00,Resolved
PNR02518,SSR,Gluten-free meal confirmed,Special Service,Medium,2024-02-05T02:41:00,2024-02-05T03:02:00,Resolved
PNR02518,SSR,Wheelchair assistance needed,Special Service,Low,2024-02-05T02:34:00,2024-02-05T02:45:00,Resolved
PNR02519,SSR,Standard meal preference,Special Service,Low,2024-02-05T02:23:00,2024-02-05T02:54:00,Resolved
PNR02520,SSR,Pet travel approved,Special Service,Low,2024-02-05T05:54:00,2024-02-05T06:30:00,Resolved
PNR02520,SSR,Group booking confirmed,Special Service,High,2024-02-05T03:56:00,2024-02-05T05:55:00,Resolved
PNR02521,SSR,Extra legroom requested,Special Service,Medium,2024-02-05T01:35:00,2024-02-05T02:02:00,Resolved
PNR02521,SSR,Stretcher case,Special Service,Medium,2024-02-05T03:51:00,2024-02-05T04:49:00,Resolved
PNR02522,SSR,Vegetarian meal requested,Special Service,Medium,2024-02-05T04:32:00,2024-02-05T05:54:00,Resolved
PNR02522,SSR,Group booking special handling,Special Service,Medium,2024-02-05T03:39:00,2024-02-05T05:30:00,Resolved
PNR02522,SSR,Group booking confirmed,Special Service,High,2024-02-05T06:43:00,2024-02-05T06:59:00,Resolved
PNR02523,SSR,Wheelchair assistance needed,Special Service,High,2024-02-05T05:42:00,2024-02-05T06:42:00,Resolved
PNR02523,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-02-05T03:33:00,2024-02-05T04:20:00,Resolved
PNR02524,SSR,Vegetarian meal confirmed,Special Service,High,2024-02-05T04:53:00,2024-02-05T06:46:00,Resolved
PNR02525,SSR,Service animal onboard,Special Service,High,2024-02-05T04:28:00,2024-02-05T05:07:00,Resolved
PNR02525,SSR,Extra legroom requested,Special Service,Low,2024-02-05T06:18:00,2024-02-05T08:09:00,Resolved
PNR02526,SSR,Stretcher case,Special Service,Medium,2024-02-05T06:43:00,2024-02-05T07:49:00,Resolved
PNR02526,SSR,Wheelchair assistance confirmed,Special Service,High,2024-02-05T06:19:00,2024-02-05T07:26:00,Pending
PNR02526,SSR,Group booking confirmed,Special Service,Low,2024-02-05T04:22:00,2024-02-05T05:30:00,Resolved
PNR02527,SSR,Medical assistance required,Special Service,Medium,2024-02-05T03:26:00,2024-02-05T05:00:00,Resolved
PNR02527,SSR,Vegetarian meal confirmed,Special Service,Medium,2024-02-05T03:43:00,2024-02-05T05:40:00,Resolved
PNR02527,SSR,Gluten-free meal confirmed,Special Service,Low,2024-02-05T05:15:00,2024-02-05T07:12:00,Resolved
PNR02528,SSR,Gluten-free meal confirmed,Special Service,Low,2024-02-05T06:19:00,2024-02-05T07:01:00,Resolved
PNR02530,SSR,Unaccompanied minor,Special Service,Low,2024-02-05T11:20:00,2024-02-05T11:42:00,Resolved
PNR02530,SSR,Pet travel approved,Special Service,Medium,2024-02-05T08:11:00,2024-02-05T08:27:00,Resolved
PNR02532,SSR,Oxygen equipment required,Special Service,High,2024-02-05T07:55:00,2024-02-05T09:31:00,Resolved
PNR02532,SSR,Medical assistance required,Special Service,Low,2024-02-05T11:23:00,2024-02-05T13:10:00,Resolved
PNR02533,SSR,Gluten-free meal requested,Special Service,High,2024-02-05T19:34:00,2024-02-05T19:51:00,Resolved
PNR02533,SSR,Wheelchair assistance needed,Special Service,Medium,2024-02-05T17:37:00,2024-02-05T17:52:00,Resolved
PNR02533,SSR,Oxygen equipment required,Special Service,Low,2024-02-05T21:36:00,2024-02-05T22:59:00,Resolved
PNR02535,SSR,Special baggage: musical instrument,Special Service,Medium,2024-02-05T20:03:00,2024-02-05T21:52:00,Resolved
PNR02536,SSR,Extra legroom requested,Special Service,Low,2024-02-05T21:12:00,2024-02-05T22:01:00,Pending
PNR02536,SSR,Extra legroom requested,Special Service,Medium,2024-02-05T19:00:00,2024-02-05T19:42:00,Resolved
PNR02537,SSR,Extra legroom requested,Special Service,Low,2024-02-05T21:02:00,2024-02-05T21:33:00,Resolved
PNR02537,SSR,Extra legroom requested,Special Service,Low,2024-02-05T21:46:00,2024-02-05T23:01:00,Resolved
PNR02537,SSR,Unaccompanied minor confirmed,Special Service,High,2024-02-05T18:09:00,2024-02-05T19:46:00,Resolved
PNR02539,SSR,Group booking confirmed,Special Service,High,2024-02-06T14:31:00,2024-02-06T15:17:00,Pending
PNR02540,SSR,Gluten-free meal requested,Special Service,Low,2024-02-06T11:22:00,2024-02-06T11:57:00,Resolved
PNR02540,SSR,Gluten-free meal requested,Special Service,High,2024-02-06T13:37:00,2024-02-06T15:18:00,Resolved
PNR02540,SSR,Oxygen equipment required,Special Service,Low,2024-02-06T11:09:00,2024-02-06T11:34:00,Resolved
PNR02541,SSR,Deaf/hard of hearing passenger,Special Service,Low,2024-02-06T11:09:00,2024-02-06T12:20:00,Resolved
PNR02541,SSR,Gluten-free meal requested,Special Service,Low,2024-02-06T14:21:00,2024-02-06T15:40:00,Resolved
PNR02541,SSR,Service animal onboard,Special Service,Medium,2024-02-06T11:00:00,2024-02-06T11:40:00,Resolved
PNR02542,SSR,Medical assistance required,Special Service,Low,2024-02-06T11:09:00,2024-02-06T11:40:00,Resolved
PNR02542,SSR,Special baggage: musical instrument,Special Service,High,2024-02-06T13:57:00,2024-02-06T14:28:00,Pending
PNR02542,SSR,Wheelchair assistance needed,Special Service,High,2024-02-06T12:23:00,2024-02-06T12:44:00,Resolved
PNR02543,SSR,Special baggage: musical instrument,Special Service,Medium,2024-02-06T10:25:00,2024-02-06T11:22:00,Pending
PNR02544,SSR,Pet travel confirmed,Special Service,Medium,2024-02-06T13:40:00,2024-02-06T14:46:00,Resolved
PNR02544,SSR,Stretcher case,Special Service,Medium,2024-02-06T11:56:00,2024-02-06T13:37:00,Resolved
PNR02544,SSR,Standard meal confirmed,Special Service,Low,2024-02-06T12:43:00,2024-02-06T13:59:00,Resolved
PNR02545,SSR,Bassinet seat requested,Special Service,Low,2024-02-06T06:55:00,2024-02-06T07:05:00,Pending
PNR02545,SSR,Group booking confirmed,Special Service,High,2024-02-06T05:43:00,2024-02-06T06:30:00,Resolved
PNR02546,SSR,Wheelchair assistance needed,Special Service,Low,2024-02-06T07:06:00,2024-02-06T08:19:00,Resolved
PNR02546,SSR,Group booking special handling,Special Service,Low,2024-02-06T05:49:00,2024-02-06T07:27:00,Resolved
PNR02546,SSR,Group booking confirmed,Special Service,Low,2024-02-06T05:47:00,2024-02-06T07:01:00,Pending
PNR02547,SSR,Unaccompanied minor confirmed,Special Service,Medium,2024-02-06T06:10:00,2024-02-06T06:55:00,Resolved
PNR02548,SSR,Stretcher case,Special Service,High,2024-02-06T06:00:00,2024-02-06T06:55:00,Resolved
PNR02548,SSR,Unaccompanied minor,Special Service,Medium,2024-02-06T10:04:00,2024-02-06T10:37:00,Pending
PNR02548,SSR,Special baggage: musical instrument,Special Service,Low,2024-02-06T07:59:00,2024-02-06T08:12:00,Resolved
PNR02549,SSR,Stretcher case,Special Service,Medium,2024-02-06T09:42:00,2024-02-06T10:06:00,Resolved
PNR02551,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-02-06T01:11:00,2024-02-06T01:51:00,Resolved
PNR02552,SSR,Service animal onboard,Special Service,Medium,2024-02-06T00:54:00,2024-02-06T02:48:00,Resolved
PNR02552,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-02-06T02:50:00,2024-02-06T04:47:00,Resolved
PNR02553,SSR,Standard meal confirmed,Special Service,Medium,2024-02-06T04:11:00,2024-02-06T04:21:00,Resolved
PNR02553,SSR,Special baggage: musical instrument,Special Service,High,2024-02-06T04:22:00,2024-02-06T06:13:00,Resolved
PNR02554,SSR,Service animal onboard,Special Service,Low,2024-02-06T04:48:00,2024-02-06T06:43:00,Resolved
PNR02554,SSR,Bassinet seat requested,Special Service,High,2024-02-06T04:14:00,2024-02-06T04:54:00,Resolved
PNR02554,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-02-06T04:39:00,2024-02-06T05:01:00,Resolved
PNR02555,SSR,Standard meal preference,Special Service,Medium,2024-02-06T04:53:00,2024-02-06T05:20:00,Resolved
PNR02555,SSR,Pet travel confirmed,Special Service,Low,2024-02-06T04:22:00,2024-02-06T05:38:00,Resolved
PNR02555,SSR,Service animal onboard,Special Service,Low,2024-02-06T03:31:00,2024-02-06T05:31:00,Resolved
PNR02556,SSR,Gluten-free meal confirmed,Special Service,Medium,2024-02-06T02:30:00,2024-02-06T03:08:00,Resolved
PNR02556,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-02-06T02:57:00,2024-02-06T03:46:00,Resolved
PNR02556,SSR,Vegetarian meal requested,Special Service,Medium,2024-02-06T00:45:00,2024-02-06T01:22:00,Resolved
PNR02557,SSR,Vegetarian meal requested,Special Service,High,2024-02-06T02:58:00,2024-02-06T03:36:00,Resolved
PNR02557,SSR,Medical assistance required,Special Service,Medium,2024-02-06T03:42:00,2024-02-06T05:02:00,Resolved
PNR02558,SSR,Unaccompanied minor,Special Service,High,2024-02-06T02:12:00,2024-02-06T03:18:00,Resolved
PNR02558,SSR,Vegetarian meal confirmed,Special Service,Medium,2024-02-06T02:32:00,2024-02-06T03:02:00,Resolved
PNR02558,SSR,Wheelchair assistance confirmed,Special Service,High,2024-02-06T05:44:00,2024-02-06T06:44:00,Resolved
PNR02559,SSR,Standard meal preference,Special Service,Low,2024-02-06T06:20:00,2024-02-06T07:09:00,Resolved
PNR02560,SSR,Vegetarian meal confirmed,Special Service,High,2024-02-06T02:26:00,2024-02-06T04:23:00,Resolved
PNR02561,SSR,Deaf/hard of hearing passenger,Special Service,Low,2024-02-06T05:05:00,2024-02-06T06:37:00,Resolved
PNR02562,SSR,Oxygen equipment required,Special Service,Medium,2024-02-06T05:36:00,2024-02-06T07:06:00,Resolved
PNR02562,SSR,Group booking special handling,Special Service,Low,2024-02-06T04:07:00,2024-02-06T05:24:00,Resolved
PNR02562,SSR,Special baggage: musical instrument,Special Service,High,2024-02-06T04:07:00,2024-02-06T05:42:00,Pending
PNR02564,SSR,Vegetarian meal requested,Special Service,High,2024-02-06T05:32:00,2024-02-06T06:06:00,Resolved
PNR02564,SSR,Unaccompanied minor,Special Service,Low,2024-02-06T05:06:00,2024-02-06T05:52:00,Resolved
PNR02564,SSR,Unaccompanied minor,Special Service,Medium,2024-02-06T05:13:00,2024-02-06T07:10:00,Resolved
PNR02565,SSR,Special baggage: musical instrument,Special Service,Low,2024-02-06T02:38:00,2024-02-06T04:28:00,Resolved
PNR02566,SSR,Group booking special handling,Special Service,Medium,2024-02-06T01:24:00,2024-02-06T02:07:00,Resolved
PNR02566,SSR,Group booking confirmed,Special Service,Medium,2024-02-06T02:48:00,2024-02-06T04:08:00,Resolved
PNR02566,SSR,Unaccompanied minor,Special Service,Medium,2024-02-06T04:08:00,2024-02-06T05:08:00,Resolved
PNR02569,SSR,Wheelchair assistance confirmed,Special Service,High,2024-02-06T05:04:00,2024-02-06T06:43:00,Resolved
PNR02569,SSR,Unaccompanied minor,Special Service,Low,2024-02-06T04:43:00,2024-02-06T05:10:00,Resolved
PNR02571,SSR,Gluten-free meal confirmed,Special Service,High,2024-02-06T01:46:00,2024-02-06T02:32:00,Resolved
PNR02571,SSR,Pet travel confirmed,Special Service,Medium,2024-02-06T03:46:00,2024-02-06T05:38:00,Resolved
PNR02571,SSR,Standard meal preference,Special Service,High,2024-02-06T01:28:00,2024-02-06T02:53:00,Resolved
PNR02572,SSR,Vegetarian meal confirmed,Special Service,Medium,2024-02-06T04:21:00,2024-02-06T05:00:00,Pending
PNR02572,SSR,Stretcher case,Special Service,Medium,2024-02-06T04:25:00,2024-02-06T05:38:00,Resolved
PNR02572,SSR,Special baggage: musical instrument,Special Service,High,2024-02-06T05:31:00,2024-02-06T07:11:00,Resolved
PNR02573,SSR,Standard meal confirmed,Special Service,Medium,2024-02-06T06:11:00,2024-02-06T06:34:00,Resolved
PNR02573,SSR,Standard meal preference,Special Service,Low,2024-02-06T04:39:00,2024-02-06T06:16:00,Resolved
PNR02573,SSR,Group booking special handling,Special Service,Medium,2024-02-06T04:42:00,2024-02-06T06:41:00,Resolved
PNR02574,SSR,Wheelchair assistance needed,Special Service,Medium,2024-02-06T04:35:00,2024-02-06T05:38:00,Resolved
PNR02575,SSR,Bassinet seat requested,Special Service,High,2024-02-06T17:22:00,2024-02-06T17:47:00,Resolved
PNR02575,SSR,Standard meal preference,Special Service,Medium,2024-02-06T17:29:00,2024-02-06T18:23:00,Resolved
PNR02576,SSR,Extra legroom requested,Special Service,High,2024-02-06T18:05:00,2024-02-06T18:54:00,Resolved
PNR02576,SSR,Gluten-free meal confirmed,Special Service,High,2024-02-06T14:28:00,2024-02-06T16:03:00,Resolved
PNR02577,SSR,Extra legroom requested,Special Service,Low,2024-02-06T16:53:00,2024-02-06T17:12:00,Resolved
PNR02577,SSR,Vegetarian meal requested,Special Service,Medium,2024-02-06T15:56:00,2024-02-06T17:18:00,Resolved
PNR02577,SSR,Unaccompanied minor confirmed,Special Service,High,2024-02-06T17:01:00,2024-02-06T18:06:00,Resolved
PNR02579,SSR,Bassinet seat requested,Special Service,Low,2024-02-06T09:33:00,2024-02-06T10:40:00,Resolved
PNR02579,SSR,Service animal onboard,Special Service,Medium,2024-02-06T10:22:00,2024-02-06T10:56:00,Resolved
PNR02580,SSR,Unaccompanied minor confirmed,Special Service,Medium,2024-02-06T09:54:00,2024-02-06T11:16:00,Resolved
PNR02581,SSR,Vegetarian meal confirmed,Special Service,Low,2024-02-06T10:18:00,2024-02-06T12:16:00,Resolved
PNR02582,SSR,Standard meal confirmed,Special Service,Low,2024-02-06T10:10:00,2024-02-06T11:19:00,Resolved
PNR02584,SSR,Vegetarian meal confirmed,Special Service,High,2024-02-06T17:15:00,2024-02-06T19:03:00,Resolved
PNR02584,SSR,Wheelchair assistance needed,Special Service,Medium,2024-02-06T21:01:00,2024-02-06T21:49:00,Resolved
PNR02584,SSR,Special baggage: musical instrument,Special Service,Low,2024-02-06T18:32:00,2024-02-06T19:48:00,Resolved
PNR02585,SSR,Oxygen equipment required,Special Service,High,2024-02-06T17:07:00,2024-02-06T18:20:00,Resolved
PNR02587,SSR,Wheelchair assistance confirmed,Special Service,Medium,2024-02-06T18:27:00,2024-02-06T18:42:00,Resolved
PNR02588,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-02-06T17:18:00,2024-02-06T19:00:00,Pending
PNR02589,SSR,Vegetarian meal confirmed,Special Service,Medium,2024-02-06T19:38:00,2024-02-06T21:36:00,Resolved
PNR02589,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-02-06T20:27:00,2024-02-06T21:57:00,Pending
PNR02592,SSR,Standard meal preference,Special Service,Medium,2024-02-06T17:36:00,2024-02-06T18:17:00,Pending
PNR02592,SSR,Stretcher case,Special Service,Medium,2024-02-06T20:47:00,2024-02-06T22:01:00,Pending
PNR02592,SSR,Unaccompanied minor confirmed,Special Service,High,2024-02-06T19:12:00,2024-02-06T20:11:00,Resolved
PNR02594,SSR,Special baggage: musical instrument,Special Service,High,2024-02-06T09:04:00,2024-02-06T09:26:00,Resolved
PNR02594,SSR,Vegetarian meal requested,Special Service,Medium,2024-02-06T09:08:00,2024-02-06T09:27:00,Resolved
PNR02595,SSR,Wheelchair assistance confirmed,Special Service,Medium,2024-02-06T08:00:00,2024-02-06T08:24:00,Pending
PNR02595,SSR,Extra legroom requested,Special Service,Medium,2024-02-06T07:59:00,2024-02-06T08:46:00,Resolved
PNR02595,SSR,Extra legroom requested,Special Service,Low,2024-02-06T07:47:00,2024-02-06T08:25:00,Resolved
PNR02597,SSR,Service animal onboard,Special Service,High,2024-02-06T08:07:00,2024-02-06T09:20:00,Resolved
PNR02597,SSR,Standard meal preference,Special Service,High,2024-02-06T07:39:00,2024-02-06T08:26:00,Resolved
PNR02598,SSR,Pet travel approved,Special Service,Low,2024-02-06T08:17:00,2024-02-06T10:03:00,Resolved
PNR02598,SSR,Stretcher case,Special Service,Medium,2024-02-06T07:15:00,2024-02-06T09:03:00,Resolved
PNR02599,SSR,Pet travel confirmed,Special Service,Low,2024-02-06T08:41:00,2024-02-06T09:36:00,Pending
PNR02600,SSR,Vegetarian meal requested,Special Service,Low,2024-02-06T19:33:00,2024-02-06T20:44:00,Resolved
PNR02600,SSR,Vegetarian meal confirmed,Special Service,Medium,2024-02-06T19:26:00,2024-02-06T19:41:00,Resolved
PNR02602,SSR,Pet travel confirmed,Special Service,Medium,2024-02-06T18:22:00,2024-02-06T18:36:00,Pending
PNR02604,SSR,Medical assistance required,Special Service,Low,2024-02-06T17:08:00,2024-02-06T18:05:00,Pending
PNR02604,SSR,Oxygen equipment required,Special Service,Low,2024-02-06T18:05:00,2024-02-06T18:37:00,Resolved
PNR02604,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-02-06T18:31:00,2024-02-06T18:59:00,Resolved
PNR02605,SSR,Stretcher case,Special Service,Low,2024-02-06T16:07:00,2024-02-06T17:01:00,Resolved
PNR02605,SSR,Unaccompanied minor confirmed,Special Service,Medium,2024-02-06T14:16:00,2024-02-06T15:55:00,Pending
PNR02607,SSR,Wheelchair assistance needed,Special Service,Medium,2024-02-06T13:58:00,2024-02-06T15:45:00,Resolved
PNR02607,SSR,Wheelchair assistance confirmed,Special Service,High,2024-02-06T17:11:00,2024-02-06T18:08:00,Resolved
PNR02608,SSR,Group booking special handling,Special Service,Low,2024-02-06T15:48:00,2024-02-06T16:28:00,Resolved
PNR02608,SSR,Standard meal preference,Special Service,Low,2024-02-06T15:24:00,2024-02-06T16:01:00,Resolved
PNR02609,SSR,Vegetarian meal confirmed,Special Service,Medium,2024-02-06T15:52:00,2024-02-06T17:31:00,Pending
PNR02610,SSR,Vegetarian meal requested,Special Service,High,2024-02-06T15:31:00,2024-02-06T16:15:00,Resolved
PNR02610,SSR,Extra legroom requested,Special Service,Low,2024-02-06T14:53:00,2024-02-06T16:13:00,Resolved
PNR02612,SSR,Bassinet seat requested,Special Service,Low,2024-02-06T07:30:00,2024-02-06T09:11:00,Resolved
PNR02613,SSR,Special baggage: musical instrument,Special Service,Medium,2024-02-06T09:24:00,2024-02-06T09:55:00,Resolved
PNR02614,SSR,Extra legroom requested,Special Service,Medium,2024-02-06T08:09:00,2024-02-06T09:39:00,Resolved
PNR02614,SSR,Wheelchair assistance needed,Special Service,High,2024-02-06T07:49:00,2024-02-06T09:33:00,Resolved
PNR02614,SSR,Vegetarian meal requested,Special Service,High,2024-02-06T09:18:00,2024-02-06T09:50:00,Resolved
PNR02615,SSR,Group booking special handling,Special Service,High,2024-02-06T07:36:00,2024-02-06T08:33:00,Resolved
PNR02615,SSR,Wheelchair assistance needed,Special Service,Medium,2024-02-06T06:54:00,2024-02-06T07:30:00,Resolved
PNR02615,SSR,Group booking special handling,Special Service,Low,2024-02-06T08:21:00,2024-02-06T09:49:00,Resolved
PNR02616,SSR,Group booking special handling,Special Service,Low,2024-02-06T18:10:00,2024-02-06T18:39:00,Resolved
PNR02616,SSR,Oxygen equipment required,Special Service,Low,2024-02-06T17:56:00,2024-02-06T19:50:00,Resolved
PNR02619,SSR,Group booking confirmed,Special Service,Low,2024-02-06T19:07:00,2024-02-06T20:25:00,Resolved
PNR02619,SSR,Bassinet seat requested,Special Service,High,2024-02-06T21:24:00,2024-02-06T22:32:00,Resolved
PNR02619,SSR,Unaccompanied minor,Special Service,High,2024-02-06T21:02:00,2024-02-06T22:09:00,Resolved
PNR02620,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-02-06T03:44:00,2024-02-06T04:30:00,Resolved
PNR02621,SSR,Pet travel confirmed,Special Service,Low,2024-02-06T05:04:00,2024-02-06T05:41:00,Pending
PNR02621,SSR,Wheelchair assistance confirmed,Special Service,High,2024-02-06T06:42:00,2024-02-06T07:40:00,Resolved
PNR02623,SSR,Group booking special handling,Special Service,High,2024-02-06T04:50:00,2024-02-06T06:04:00,Resolved
PNR02623,SSR,Pet travel approved,Special Service,High,2024-02-06T04:16:00,2024-02-06T05:46:00,Resolved
PNR02624,SSR,Deaf/hard of hearing passenger,Special Service,Low,2024-02-06T06:26:00,2024-02-06T06:41:00,Resolved
PNR02624,SSR,Standard meal preference,Special Service,Medium,2024-02-06T05:19:00,2024-02-06T07:12:00,Resolved
PNR02625,SSR,Standard meal preference,Special Service,Low,2024-02-06T04:24:00,2024-02-06T05:38:00,Resolved
PNR02625,SSR,Gluten-free meal requested,Special Service,High,2024-02-06T07:17:00,2024-02-06T07:39:00,Resolved
PNR02625,SSR,Standard meal confirmed,Special Service,Medium,2024-02-06T05:14:00,2024-02-06T06:54:00,Resolved
PNR02626,SSR,Standard meal preference,Special Service,Low,2024-02-06T06:26:00,2024-02-06T07:05:00,Resolved
PNR02626,SSR,Pet travel approved,Special Service,Low,2024-02-06T06:17:00,2024-02-06T08:09:00,Resolved
PNR02626,SSR,Stretcher case,Special Service,High,2024-02-06T07:29:00,2024-02-06T07:40:00,Resolved
PNR02628,SSR,Gluten-free meal confirmed,Special Service,High,2024-02-07T09:55:00,2024-02-07T11:14:00,Resolved
PNR02628,SSR,Vegetarian meal requested,Special Service,High,2024-02-07T10:04:00,2024-02-07T10:44:00,Pending
PNR02631,SSR,Service animal onboard,Special Service,Medium,2024-02-07T17:41:00,2024-02-07T18:56:00,Resolved
PNR02631,SSR,Bassinet seat requested,Special Service,Low,2024-02-07T18:41:00,2024-02-07T19:46:00,Pending
PNR02631,SSR,Unaccompanied minor,Special Service,Low,2024-02-07T18:36:00,2024-02-07T19:19:00,Resolved
PNR02632,SSR,Pet travel confirmed,Special Service,High,2024-02-07T18:04:00,2024-02-07T19:30:00,Resolved
PNR02632,SSR,Stretcher case,Special Service,Low,2024-02-07T16:55:00,2024-02-07T17:25:00,Resolved
PNR02632,SSR,Special baggage: musical instrument,Special Service,Low,2024-02-07T18:05:00,2024-02-07T19:16:00,Resolved
PNR02634,SSR,Service animal onboard,Special Service,Low,2024-02-07T19:39:00,2024-02-07T21:07:00,Resolved
PNR02634,SSR,Special baggage: musical instrument,Special Service,High,2024-02-07T20:19:00,2024-02-07T20:42:00,Resolved
PNR02634,SSR,Gluten-free meal confirmed,Special Service,High,2024-02-07T16:54:00,2024-02-07T18:05:00,Resolved
PNR02635,SSR,Extra legroom requested,Special Service,High,2024-02-07T17:36:00,2024-02-07T18:36:00,Resolved
PNR02635,SSR,Group booking confirmed,Special Service,Low,2024-02-07T19:09:00,2024-02-07T20:40:00,Pending
PNR02638,SSR,Pet travel confirmed,Special Service,Medium,2024-02-07T09:54:00,2024-02-07T11:22:00,Pending
PNR02638,SSR,Unaccompanied minor,Special Service,Medium,2024-02-07T10:19:00,2024-02-07T10:55:00,Resolved
PNR02639,SSR,Standard meal confirmed,Special Service,Low,2024-02-07T12:20:00,2024-02-07T12:44:00,Resolved
PNR02639,SSR,Standard meal confirmed,Special Service,High,2024-02-07T13:37:00,2024-02-07T14:11:00,Resolved
PNR02640,SSR,Vegetarian meal requested,Special Service,High,2024-02-07T18:09:00,2024-02-07T18:24:00,Resolved
PNR02641,SSR,Gluten-free meal requested,Special Service,Medium,2024-02-07T17:33:00,2024-02-07T19:17:00,Resolved
PNR02642,SSR,Medical assistance required,Special Service,Low,2024-02-07T18:39:00,2024-02-07T19:59:00,Resolved
PNR02642,SSR,Wheelchair assistance confirmed,Special Service,High,2024-02-07T19:26:00,2024-02-07T20:49:00,Resolved
PNR02644,SSR,Vegetarian meal confirmed,Special Service,High,2024-02-07T20:51:00,2024-02-07T21:10:00,Resolved
PNR02645,SSR,Gluten-free meal requested,Special Service,Low,2024-02-07T17:30:00,2024-02-07T19:20:00,Resolved
PNR02645,SSR,Group booking special handling,Special Service,Low,2024-02-07T17:32:00,2024-02-07T18:16:00,Resolved
PNR02646,SSR,Standard meal confirmed,Special Service,High,2024-02-07T16:51:00,2024-02-07T18:20:00,Resolved
PNR02646,SSR,Standard meal confirmed,Special Service,Medium,2024-02-07T16:57:00,2024-02-07T17:18:00,Resolved
PNR02647,SSR,Oxygen equipment required,Special Service,High,2024-02-07T13:51:00,2024-02-07T14:50:00,Resolved
PNR02650,SSR,Unaccompanied minor,Special Service,Low,2024-02-07T16:01:00,2024-02-07T17:59:00,Resolved
PNR02651,SSR,Pet travel confirmed,Special Service,High,2024-02-07T15:33:00,2024-02-07T16:01:00,Resolved
PNR02651,SSR,Standard meal confirmed,Special Service,Low,2024-02-07T15:25:00,2024-02-07T17:03:00,Resolved
PNR02651,SSR,Pet travel confirmed,Special Service,Low,2024-02-07T13:03:00,2024-02-07T13:37:00,Resolved
PNR02652,SSR,Gluten-free meal confirmed,Special Service,Medium,2024-02-07T13:43:00,2024-02-07T14:07:00,Resolved
PNR02652,SSR,Stretcher case,Special Service,Low,2024-02-07T14:43:00,2024-02-07T16:06:00,Pending
PNR02652,SSR,Special baggage: musical instrument,Special Service,Medium,2024-02-07T15:41:00,2024-02-07T17:31:00,Resolved
PNR02653,SSR,Wheelchair assistance needed,Special Service,High,2024-02-07T14:13:00,2024-02-07T14:27:00,Resolved
PNR02653,SSR,Group booking confirmed,Special Service,Medium,2024-02-07T14:38:00,2024-02-07T16:05:00,Resolved
PNR02654,SSR,Bassinet seat requested,Special Service,Low,2024-02-07T07:46:00,2024-02-07T08:09:00,Resolved
PNR02654,SSR,Bassinet seat requested,Special Service,Medium,2024-02-07T08:05:00,2024-02-07T10:00:00,Resolved
PNR02654,SSR,Pet travel confirmed,Special Service,High,2024-02-07T03:42:00,2024-02-07T04:30:00,Resolved
PNR02657,SSR,Wheelchair assistance confirmed,Special Service,High,2024-02-07T08:03:00,2024-02-07T09:33:00,Pending
PNR02658,SSR,Gluten-free meal requested,Special Service,Low,2024-02-07T08:05:00,2024-02-07T09:40:00,Resolved
